ScubaDiverAGA.slave;ScubaDiverAGA;Sport / Other;Scuba Diver (AGA);Scuba Diver AA;ScubaDiverAGA.info;ScubaDiver_v1.0_AGA.lha
SecondSamurai.Slave;SecondSamurai;Action / Fighter 2D;Second Samurai;Second Samurai;SecondSamurai.info;SecondSamurai_v1.3a_0721.lha
SecondSamuraiAGA.Slave;SecondSamuraiAGA;Action / Fighter 2D;Second Samurai (AGA);Second Samurai AA;SecondSamuraiAGA.info;SecondSamurai_v1.3a_AGA_1624.lha
SecondsOut.Slave;SecondsOut;Sport / Boxing;Seconds Out;Seconds Out;SecondsOut.info;SecondsOut_v1.1_2760.lha
SecretOfMonkeyIsland.slave;SecretOfMonkeyIsland;Adventure / Point & Click;Secret Of Monkey Island, The;Secret Of Monkey Island;SecretOfMonkeyIsland.info;SecretOfMonkeyIsland_v3.7_1625.lha
SecretOfMonkeyIslandFr.slave;SecretOfMonkeyIslandFr;Adventure / Point & Click;Secret Of Monkey Island, The (French);Secret Of Monkey Isl. Fr;SecretOfMonkeyIslandFr.info;SecretOfMonkeyIsland_v3.7_Fr_1750.lha
SecretOfMonkeyIslandDe.slave;SecretOfMonkeyIslandDe;Adventure / Point & Click;Secret Of Monkey Island, The (German);Secret Of Monkey Isl. De;SecretOfMonkeyIslandDe.info;SecretOfMonkeyIsland_v3.7_De_0359.lha
SecretOfMonkeyIslandIt.slave;SecretOfMonkeyIslandIt;Adventure / Point & Click;Secret Of Monkey Island, The (Italian);Secret Of Monkey Isl. It;SecretOfMonkeyIslandIt.info;SecretOfMonkeyIsland_v3.7_It.lha
SecretOfMonkeyIslandEs.slave;SecretOfMonkeyIslandEs;Adventure / Point & Click;Secret Of Monkey Island, The (Spanish);Secret Of Monkey Isl. Es;SecretOfMonkeyIslandEs.info;SecretOfMonkeyIsland_v3.7_Es.lha
SecretSilverBlades.slave;SecretSilverBlades;RPG / Dungeon Crawler;Secret Of The Silver Blades;Secret Of Silver Blades;SecretSilverBlades.info;SecretOfTheSilverBlades_v1.1.lha
SeductionAGA.Slave;SeductionAGA;Demo / Adult;Seduction (Complex) (AGA);Seduction AA;SeductionAGA.info;Seduction_v1.0_Complex_AGA.lha
SeeingIsBelieving.Slave;SeeingIsBelieving;Demo;Seeing Is Believing (Anarchy);Seeing Is Believing;SeeingIsBelieving.info;SeeingIsBelieving_v1.1_Anarchy.lha
Seek&Destroy.Slave;Seek&Destroy;Action / Shooter / Multi Way;Seek and Destroy;Seek and Destroy;Seek&Destroy.info;Seek&Destroy_v1.1_0252.lha
Seek&DestroyAGA.Slave;Seek&DestroyAGA;Action / Shooter / Multi Way;Seek and Destroy (AGA);Seek and Destroy AA;Seek&DestroyAGA.info;Seek&Destroy_v1.1_AGA_0252.lha
SeelenturmAGADe.slave;SeelenturmAGADe;RPG / Isometric;Seelenturm, Der (AGA) (German);Seelenturm, Der AADe;SeelenturmAGADe.info;Seelenturm_v1.0_AGA_De.lha
Semi93Invitation.Slave;Semi93Invitation;Demo / Intro;Semi '93 Invitation (Manitou);Semi '93 Invitation;Semi93Invitation.info;Semi93Invitation_v1.0_Manitou.lha
Sensenmann.Slave;Sensenmann;Demo / Intro;Sensenmann (United Forces);Sensenmann;Sensenmann.info;Sensenmann_v1.0_UnitedForces.lha
SensibleGolf.Slave;SensibleGolf;Sport / Golf;Sensible Golf;Sensible Golf;SensibleGolf.info;SensibleGolf_v1.4_0200.lha
SensibleSoccer1MB.Slave;SensibleSoccer1MB;Sport / Football / Soccer;Sensible Soccer (1MB);Sensible Soccer 1MB;SensibleSoccer1MB.info;SensibleSoccer_v1.2_1MB_0384.lha
SensibleSoccer512KB.Slave;SensibleSoccer512KB;Sport / Football / Soccer;Sensible Soccer (512KB);Sensible Soccer 512k;SensibleSoccer512KB.info;SensibleSoccer_v1.2_512KB_0384.lha
SensibleSoccer92931MB.Slave;SensibleSoccer92931MB;Sport / Football / Soccer;Sensible Soccer (92-93) (1MB);Sensible Soccer 9293 1MB;SensibleSoccer92931MB.info;SensibleSoccer9293_v1.2_1MB_2391.lha
SensibleSoccer9293512KB.Slave;SensibleSoccer9293512KB;Sport / Football / Soccer;Sensible Soccer (92-93) (512KB);Sensible Soccer 9293 512k;SensibleSoccer9293512KB.info;SensibleSoccer9293_v1.2_512KB_2391.lha
SensibleSoccerEuro1MB.Slave;SensibleSoccerEuro1MB;Sport / Football / Soccer;Sensible Soccer - European Champions (1MB);Sensible Soccer Euro 1MB;SensibleSoccerEuro1MB.info;SensibleSoccerEuropeanChampions_v1.2_1MB_0722.lha
SensibleSoccerEuro512KB.Slave;SensibleSoccerEuro512KB;Sport / Football / Soccer;Sensible Soccer - European Champions (512KB);Sensible Soccer Euro 512k;SensibleSoccerEuro512KB.info;SensibleSoccerEuropeanChampions_v1.2_512KB_0722.lha
SensibleSoccerIntEd1MB.Slave;SensibleSoccerIntEd1MB;Sport / Football / Soccer;Sensible Soccer International Edition (1MB);Sensible Soccer IntEd 1MB;SensibleSoccerIntEd1MB.info;SensibleSoccerInternationalEdition_v1.2_1MB_1681.lha
SensibleSoccerIntEd512KB.Slave;SensibleSoccerIntEd512KB;Sport / Football / Soccer;Sensible Soccer International Edition (512KB);Sensible SoccerIntEd 512k;SensibleSoccerIntEd512KB.info;SensibleSoccerInternationalEdition_v1.2_512KB_1681.lha
SensibleSoccerIntlEdCD32.Slave;SensibleSoccerIntlEdCD32;Sport / Football / Soccer;Sensible Soccer International Edition (CD32);Sensible SoccerIntEd CD32;SensibleSoccerIntlEdCD32.info;SensibleSoccerInternationalEdition_v1.0_CD32.lha
SensibleSoccerBulldogBlty.Slave;SensibleSoccerBulldogBlty;Sport / Football / Soccer;Sensible Soccer Meets Bulldog Blighty (92-93) (Coverdisk);Sensible Socr Bulldog;SensibleSoccerBulldogBlty.info;SensibleSoccerBulldogBlighty_v1.0.lha
SensibleTrainSpotting.Slave;SensibleTrainSpotting;Reaction / 2D;Sensible Train Spotter (Coverdisk);Sensible Train Spotter;SensibleTrainSpotting.info;SensibleTrainSpotting_v1.0.lha
SensibleWorldMoonSoccer.Slave;SensibleWorldMoonSoccer;Sport / Football / Soccer;Sensible World of Moon Soccer (Coverdisk);Sensible Moon Soccer;SensibleWorldMoonSoccer.info;SensibleWorldOfMoonSoccerDemo_v1.0.lha
SWOS.slave;SWOS;Sport / Football / Soccer;Sensible World Of Soccer;Sensible WO Soccer;SWOS.info;SensibleWorldOfSoccer_v2.3_0840.lha
SWOSDe.slave;SWOSDe;Sport / Football / Soccer;Sensible World Of Soccer (German);Sensible WO Soccer De;SWOSDe.info;SensibleWorldOfSoccer_v2.3_De.lha
SWOS1617.slave;SWOS1617;Sport / Football / Soccer;Sensible World Of Soccer 16-17;Sensible WO Soccer 16-17;SWOS1617.info;SensibleWorldOfSoccer1617_v2.3.lha
SWOS2021.slave;SWOS2021;Sport / Football / Soccer;Sensible World Of Soccer 20-21;Sensible WO Soccer 20-21;SWOS2021.info;SensibleWorldOfSoccer2021_v2.3.lha
SWOS2020.slave;SWOS2020;Sport / Football / Soccer;Sensible World Of Soccer 2020;Sensible WO Soccer 2020;SWOS2020.info;SensibleWorldOfSoccer2020_v2.3.lha
SWOS2122.slave;SWOS2122;Sport / Football / Soccer;Sensible World Of Soccer 21-22;Sensible WO Soccer 21-22;SWOS2122.info;SensibleWorldOfSoccer2122_v2.3.lha
SWOS2223.slave;SWOS2223;Sport / Football / Soccer;Sensible World Of Soccer 22-23;Sensible WO Soccer 22-23;SWOS2223.info;SensibleWorldOfSoccer2223_v2.3.lha
SWOS2324.slave;SWOS2324;Sport / Football / Soccer;Sensible World Of Soccer 23-24;Sensible WO Soccer 23-24;SWOS2324.info;SensibleWorldOfSoccer2324_v2.3.lha
SWOS2425.slave;SWOS2425;Sport / Football / Soccer;Sensible World Of Soccer 24-25;Sensible WO Soccer 24-25;SWOS2425.info;SensibleWorldOfSoccer2425_v2.3.lha
SWOS9596.slave;SWOS9596;Sport / Football / Soccer;Sensible World Of Soccer 95-96;Sensible WO Soccer 95-96;SWOS9596.info;SensibleWorldOfSoccer9596_v2.3_1755.lha
SWOS9596ECE.slave;SWOS9596ECE;Sport / Football / Soccer;Sensible World Of Soccer 95-96 - European Champions Edition;Sensible WO Soccer 9596EC;SWOS9596ECE.info;SensibleWorldOfSoccer9596EuropeanChampionsEdition_v2.3_1825.lha
SWOS9697.slave;SWOS9697;Sport / Football / Soccer;Sensible World Of Soccer 96-97;Sensible WO Soccer 96-97;SWOS9697.info;SensibleWorldOfSoccer9697_v2.3_0842.lha
SWOS9798.slave;SWOS9798;Sport / Football / Soccer;Sensible World Of Soccer 97-98;Sensible WO Soccer 97-98;SWOS9798.info;SensibleWorldOfSoccer9798_v2.3.lha
SWOSv11.slave;SWOSv11;Sport / Football / Soccer;Sensible World Of Soccer v1.1;Sensible WO Soccer 1.1;SWOSv11.info;SensibleWorldOfSoccerv11_v2.3_0201.lha
SWOS98.slave;SWOS98;Sport / Football / Soccer;Sensible World Of Soccer World Cup 98 (Coverdisk);Sensible WO Soccer WC 98;SWOS98.info;SensibleWorldOfSoccer98_v2.3.lha
Sentinel.Slave;Sentinel;Puzzle / 3D;Sentinel, The;Sentinel, The;Sentinel.info;Sentinel_v1.01_3025.lha
Sequential.slave;Sequential;Demo;Sequential (Andromeda);Sequential;Sequential.info;Sequential_v1.0_Andromeda.lha
Settlers.slave;Settlers;Management / Historical;Settlers, The;Settlers, The;Settlers.info;Settlers_v1.7_0143.lha
SettlersFr.slave;SettlersFr;Management / Historical;Settlers, The (French);Settlers, The Fr;SettlersFr.info;Settlers_v1.7_Fr_2378.lha
SettlersLowMem.slave;SettlersLowMem;Strategy / Historical;Settlers, The (Low Mem);Settlers, The Lw;SettlersLowMem.info;Settlers_v1.7_LowMem_0143.lha
SettlersLowMemFr.slave;SettlersLowMemFr;Strategy / Historical;Settlers, The (Low Mem) (French);Settlers, The LwFr;SettlersLowMemFr.info;Settlers_v1.7_LowMem_Fr_2378.lha
SevenCitiesOfGoldNTSC.slave;SevenCitiesOfGoldNTSC;Strategy / Historical;Seven Cities of Gold (NTSC);Seven Cities of Gold US;SevenCitiesOfGoldNTSC.info;SevenCitiesOfGold_v2.1b_NTSC_0908.lha
sevengatesofjambala.slave;SevenGatesOfJambala;Platform / Action;Seven Gates Of Jambala, The;Seven Gates Of Jambala;SevenGatesOfJambala.info;SevenGatesOfJambala_v1.2_3052.lha
SevenSeas.Slave;SevenSeas;Demo / Slideshow;Seven Seas (Andromeda);Seven Seas;SevenSeas.info;SevenSeas_v1.1_Andromeda.lha
SevenSins.Slave;SevenSins;Demo;Seven Sins (Scoopex);Seven Sins;SevenSins.info;SevenSins_v1.0_Scoopex.lha
Sextimates.Slave;Sextimates;Quiz / Adult;Sextimates;Sextimates;Sextimates.info;Sextimates_v1.0.lha
Sexvens.slave;Sexvens;Demo / Adult;Sexvens (More Love);Sexvens;Sexvens.info;Sexvens_v1.0_MoreLove.lha
SexyDroids.slave;SexyDroids;Puzzle / Adult;Sexy Droids;Sexy Droids;SexyDroids.info;SexyDroids_v1.0.lha
SeymourGoesToHollywood.slave;SeymourGoesToHollywood;Platform / Action;Seymour Goes To Hollywood;Seymour Goes To Hollywood;SeymourGoesToHollywood.info;SeymourGoesToHollywood_v1.3.lha
ShadowDancer.slave;ShadowDancer;Action / Fighter 2D;Shadow Dancer;Shadow Dancer;ShadowDancer.info;ShadowDancer_v1.2_0202.lha
ShadowFighter.Slave;ShadowFighter;Beat 'Em Up;Shadow Fighter;Shadow Fighter;ShadowFighter.info;ShadowFighter_v1.0_1630.lha
ShadowFighterAGA.Slave;ShadowFighterAGA;Beat 'Em Up;Shadow Fighter (AGA);Shadow Fighter AA;ShadowFighterAGA.info;ShadowFighter_v1.0_AGA_0203.lha
ShadowFighterCD32.Slave;ShadowFighterCD32;Beat 'Em Up;Shadow Fighter (CD32);Shadow Fighter CD32;ShadowFighterCD32.info;ShadowFighter_v1.0_CD32.lha
ShadowFighterAGANoJump.Slave;ShadowFighterAGANoJump;Beat 'Em Up;Shadow Fighter (No Jump) (Beta) (AGA);Shadow Fighter Hack AAß;ShadowFighterAGANoJump.info;ShadowFighter_v1.0_AGA_No_jump_by_ztronzo.lha
ShadowFire.Slave;ShadowFire;Demo;Shadow Fire (Exact);Shadow Fire;ShadowFire.info;ShadowFire_v1.0_Exact.lha
ShadowOfTheBeast.Slave;ShadowOfTheBeast;Action / Fighter 2D;Shadow Of The Beast;Shadow Of The Beast;ShadowOfTheBeast.info;ShadowOfTheBeast_v2.6_1357.lha
ShadowOfTheBeastDemo.Slave;ShadowOfTheBeastDemo;Action / Fighter 2D;Shadow Of The Beast (Game Demo);Shadow Of The Beast Demo;ShadowOfTheBeastDemo.info;ShadowOfTheBeastDemo_v1.0.lha
ShadowOfTheBeastNTSC.slave;ShadowOfTheBeastNTSC;Action / Fighter 2D;Shadow Of The Beast (NTSC);Shadow Of The Beast US;ShadowOfTheBeastNTSC.info;ShadowOfTheBeast_v2.6_NTSC.lha
ShadowOfTheBeast2.Slave;ShadowOfTheBeast2;Action / Fighter 2D;Shadow Of The Beast 2;Shadow Of The Beast 2;ShadowOfTheBeast2.info;ShadowOfTheBeast2_v1.4_1359.lha
ShadowOfTheBeast2Demo.Slave;ShadowOfTheBeast2Demo;Action / Fighter 2D;Shadow Of The Beast 2 (Game Demo);Shadow Of Beast 2 Demo;ShadowOfTheBeast2Demo.info;ShadowOfTheBeast2Demo_v1.0.lha
ShadowOfTheBeast2NTSC.Slave;ShadowOfTheBeast2NTSC;Action / Fighter 2D;Shadow Of The Beast 2 (NTSC);Shadow Of The Beast 2 US;ShadowOfTheBeast2NTSC.info;ShadowOfTheBeast2_v1.4_NTSC.lha
ShadowOfTheBeast3.slave;ShadowOfTheBeast3;Action / Fighter 2D;Shadow Of The Beast 3;Shadow Of The Beast 3;ShadowOfTheBeast3.info;ShadowOfTheBeast3_v2.1_0016.lha
ShadowOfTheBeast3NTSC.slave;ShadowOfTheBeast3NTSC;Action / Fighter 2D;Shadow Of The Beast 3 (NTSC);Shadow Of The Beast 3 US;ShadowOfTheBeast3NTSC.info;ShadowOfTheBeast3_v2.1_NTSC_1176.lha
ShadowSorcerer.slave;ShadowSorcerer;RPG / Open World;Shadow Sorcerer;Shadow Sorcerer;ShadowSorcerer.info;ShadowSorcerer_v1.2_0275.lha
ShadowSorcererDeFrIt.slave;ShadowSorcererDeFrIt;RPG / Open World;Shadow Sorcerer (Multi);Shadow Sorcerer Mul;ShadowSorcererDeFrIt.info;ShadowSorcerer_v1.2_DeFrIt.lha
ShadowSorcererEs.slave;ShadowSorcererEs;RPG / Open World;Shadow Sorcerer (Spanish);Shadow Sorcerer Es;ShadowSorcererEs.info;ShadowSorcerer_v1.2_Es.lha
ShadowWarriors.Slave;ShadowWarriors;Action / Fighter 2.5D;Shadow Warriors;Shadow Warriors;ShadowWarriors.info;ShadowWarriors_v2.1a_0830.lha
shadowgate.slave;Shadowgate;Adventure / Graphic;Shadowgate;Shadowgate;Shadowgate.info;Shadowgate_v1.1_0290.lha
Shadowlands.Slave;Shadowlands;RPG / Open World;Shadowlands;Shadowlands;Shadowlands.info;Shadowlands_v1.6_0574.lha
Shadoworlds.Slave;Shadoworlds;Strategy / Space;Shadoworlds;Shadoworlds;Shadoworlds.info;Shadoworlds_v1.1_0030.lha
Shaft7AGA.Slave;Shaft7AGA;Demo;Shaft 7 (Bomb) (AGA);Shaft 7 AA;Shaft7AGA.info;Shaft7_v1.2_Bomb_AGA.lha
ShakeYourself.slave;ShakeYourself;Demo / Music Disk;Shake Yourself (Starline);Shake Yourself;ShakeYourself.info;ShakeYourself_v1.0_Starline.lha
ShakkaLakkaAGA.Slave;ShakkaLakkaAGA;Demo;Shakka Lakka (Digital) (AGA);Shakka Lakka AA;ShakkaLakkaAGA.info;ShakkaLakka_v1.0_Digital_AGA.lha
Shanghai.Slave;Shanghai;Tabletop / Mahjong;Shanghai;Shanghai;Shanghai.info;Shanghai_v1.2_1388.lha
ShanghaiFr.Slave;ShanghaiFr;Tabletop / Mahjong;Shanghai (French);Shanghai Fr;ShanghaiFr.info;Shanghai_v1.2_Fr.lha
ShanghaiNTSC.Slave;ShanghaiNTSC;Tabletop / Mahjong;Shanghai (NTSC);Shanghai US;ShanghaiNTSC.info;Shanghai_v1.2_NTSC_1387.lha
ShaqFu.slave;ShaqFu;Beat 'Em Up;Shaq Fu;Shaq Fu;ShaqFu.info;ShaqFu_v1.1.lha
ShaqFuAGA.slave;ShaqFuAGA;Beat 'Em Up;Shaq Fu (AGA);Shaq Fu AA;ShaqFuAGA.info;ShaqFu_v1.1_AGA_1761.lha
SharkeysMoll.Slave;SharkeysMoll;Action / Shooter / Crosshair;Sharkey's Moll;Sharkey's Moll;SharkeysMoll.info;SharkeysMoll_v1.3_2133.lha
SheFox.slave;SheFox;Action / Fighter 2D;She-Fox;She-Fox;SheFox.info;SheFox_v1.4_0383.lha
ShedTears.Slave;ShedTears;Demo / Slideshow;Shed Tears (Ozone);Shed Tears;ShedTears.info;ShedTears_v1.0_Ozone.lha
ShermanM4.slave;ShermanM4;Simulator / Tank;Sherman-M4;Sherman-M4;ShermanM4.info;ShermanM4_v1.2.lha
Shinobi.Slave;Shinobi;Action / Fighter 2D;Shinobi;Shinobi;Shinobi.info;Shinobi_v1.4_1054.lha
ShinobiNTSC.Slave;ShinobiNTSC;Action / Fighter 2D;Shinobi (NTSC);Shinobi US;ShinobiNTSC.info;Shinobi_v1.4_NTSC_2354.lha
ShockWave.Slave;ShockWave;Action / Shooter / Crosshair;ShockWave;ShockWave;ShockWave.info;ShockWave_v1.0_0723.lha
Shootout.slave;Shootout;Action / Shooter / 2D;Shootout (PD);Shootout;Shootout.info;Shootout_v1.0.lha
ShortgreyFr.Slave;ShortgreyFr;Adventure / Point & Click;Short Grey, The (French);Short Grey, The Fr;ShortgreyFr.info;Shortgrey_v1.1a_Fr_2669.lha
Shuffle.Slave;Shuffle;Puzzle / 2D;Shuffle;Shuffle;Shuffle.info;Shuffle_v1.0_0724.lha
ShufflepuckCafe.Slave;ShufflepuckCafe;Bat & Ball / 3D;Shufflepuck Cafe;Shufflepuck Cafe;ShufflepuckCafe.info;ShufflepuckCafe_v1.1_1143.lha
ShufflepuckCafeFr.Slave;ShufflepuckCafeFr;Bat & Ball / 3D;Shufflepuck Cafe (French);Shufflepuck Cafe Fr;ShufflepuckCafeFr.info;ShufflepuckCafe_v1.1_Fr_2416.lha
Shuttle.Slave;Shuttle;Simulator / Space;Shuttle - The Space Flight Simulator;Shuttle Space Flight Sim;Shuttle.info;Shuttle_v1.0_1906.lha
SideArms.slave;SideArms;Action / Shooter / Horizontal;Side Arms - Hyper Dyne;Side Arms - Hyper Dyne;SideArms.info;SideArms_v1.01_1073.lha
SideShow.Slave;SideShow;Action / Carnival;Sideshow;Sideshow;SideShow.info;SideShow_v1.2_0779.lha
Sidewinder.Slave;SideWinder;Action / Shooter / Vertical;SideWinder;SideWinder;SideWinder.info;SideWinder_v1.2.lha
SideWinderArcadia.Slave;SideWinderArcadia;Action / Shooter / Vertical;SideWinder (Arcadia);SideWinder (Arcadia);SideWinderArcadia.info;SideWinder_v0.1_Arcadia.lha
SideWinder2.Slave;SideWinder2;Action / Shooter / Vertical;SideWinder 2;SideWinder 2;SideWinder2.info;SideWinder2_v1.0_1561.lha
SiedlerDe.slave;SiedlerDe;Management / Historical;Siedler, Die (German);Siedler, Die De;SiedlerDe.info;Siedler_v1.7_De_0401.lha
SiedlerLowMemDe.slave;SiedlerLowMemDe;Management / Historical;Siedler, Die (Low Mem) (German);Siedler, Die LwDe;SiedlerLowMemDe.info;Siedler_v1.7_LowMem_De_0401.lha
SierraSoccer.Slave;SierraSoccer;Sport / Football / Soccer;Sierra Soccer - World Challenge Edition;Sierra Soccer World Chlng;SierraSoccer.info;SierraSoccer_v1.01_1539.lha
Sigh.Slave;Sigh;Demo / Music Disk;Sigh (Old Bulls);Sigh;Sigh.info;Sigh_v1.0_OldBulls.lha
SilentService.Slave;SilentService;Simulator / Submarine;Silent Service;Silent Service;SilentService.info;SilentService_v1.1_0402.lha
SilentService2NTSC.slave;SilentService2NTSC;Simulator / Submarine;Silent Service 2 (NTSC);Silent Service 2 US;SilentService2NTSC.info;SilentService2_v2.1b_NTSC_0949.lha
SiliconDreamsNTSC.Slave;SiliconDreamsNTSC;Adventure / Text;Silicon Dreams (NTSC);Silicon Dreams US;SiliconDreamsNTSC.info;SiliconDreams_v1.0_NTSC_1415.lha
SiliconGraphics2AGA.Slave;SiliconGraphics2AGA;Demo;Silicon Graphics 2 (WFMH) (AGA);Silicon Graphics 2 AA;SiliconGraphics2AGA.info;SiliconGraphics2_v1.0_WFMH_AGA.lha
SiliconSounds.Slave;SiliconSounds;Demo / Music Disk;Silicon Sounds (Quartz);Silicon Sounds;SiliconSounds.info;SiliconSounds_v1.0_Quartz.lha
Silkworm.slave;Silkworm;Action / Shooter / Horizontal;Silkworm;Silkworm;Silkworm.info;Silkworm_v1.5_0388.lha
SillyPutty.slave;SillyPutty;Platform / Puzzle;Silly Putty;Silly Putty;SillyPutty.info;SillyPutty_v1.2b_1336.lha
SimCity.Slave;SimCity;Management / City;Sim City (1.2);Sim City v1.2;SimCity.info;SimCity_v1.0_2193.lha
SimCityNTSC.Slave;SimCityNTSC;Management / City;Sim City (1.2) (NTSC);Sim City v1.2 US;SimCityNTSC.info;SimCity_v1.0_NTSC_1953.lha
SimCity512KB.Slave;SimCity512KB;Management / City;Sim City (512KB);Sim City 512k;SimCity512KB.info;SimCity_v1.0_512KB_0888.lha
SimCityCDTV.Slave;SimCityCDTV;Management / City;Sim City (CDTV);Sim City CDTV;SimCityCDTV.info;SimCity_v1.0_CDTV.lha
SimEarthHiRes.Slave;SimEarthHiRes;Simulator / Life;Sim Earth (Hi Res);Sim Earth - Hi Res;SimEarthHiRes.info;SimEarth_v1.0_HiRes_1066.lha
SimEarthHiResFr.Slave;SimEarthHiResFr;Simulator / Life;Sim Earth (Hi Res) (French);Sim Earth - Hi Res Fr;SimEarthHiResFr.info;SimEarth_v1.0_HiRes_Fr_2645.lha
SimEarthHiResDe.Slave;SimEarthHiResDe;Simulator / Life;Sim Earth (Hi Res) (German);Sim Earth - Hi Res De;SimEarthHiResDe.info;SimEarth_v1.0_HiRes_De.lha
SimEarthLoRes.Slave;SimEarthLoRes;Simulator / Life;Sim Earth (Low Res);Sim Earth - Low Res;SimEarthLoRes.info;SimEarth_v1.0_LoRes_1066.lha
SimEarthLoResFr.Slave;SimEarthLoResFr;Simulator / Life;Sim Earth (Low Res) (French);Sim Earth - Low Res Fr;SimEarthLoResFr.info;SimEarth_v1.0_LoRes_Fr_2645.lha
SimEarthLoResDe.Slave;SimEarthLoResDe;Simulator / Life;Sim Earth (Low Res) (German);Sim Earth - Low Res De;SimEarthLoResDe.info;SimEarth_v1.0_LoRes_De.lha
SimLife.Slave;SimLife;Simulator / Life;Sim Life;Sim Life;SimLife.info;SimLife_v1.0_2585.lha
SimLifeAGA.Slave;SimLifeAGA;Simulator / Life;Sim Life (AGA);Sim Life AA;SimLifeAGA.info;SimLife_v1.0_AGA_0889.lha
SimLifeDe.Slave;SimLifeDe;Simulator / Life;Sim Life (German);Sim Life De;SimLifeDe.info;SimLife_v1.0_De_0576.lha
SimAntHires.slave;SimAntHiRes;Simulator / Life;SimAnt (Hi Res);SimAnt - Hi Res;SimAntHiRes.info;SimAnt_v1.01a_HiRes_2221.lha
SimAntHiresFr.slave;SimAntHiResFr;Simulator / Life;SimAnt (Hi Res) (French);SimAnt - Hi Res Fr;SimAntHiResFr.info;SimAnt_v1.01a_HiRes_Fr_2665.lha
SimAntHiresDe.slave;SimAntHiResDe;Simulator / Life;SimAnt (Hi Res) (German);SimAnt - Hi Res De;SimAntHiResDe.info;SimAnt_v1.01a_HiRes_De_0084.lha
SimAntLoRes.slave;SimAntLoRes;Simulator / Life;SimAnt (Low Res);SimAnt - Low Res;SimAntLoRes.info;SimAnt_v1.01a_LoRes_2221.lha
SimAntLoResFr.slave;SimAntLoResFr;Simulator / Life;SimAnt (Low Res) (French);SimAnt - Low Res Fr;SimAntLoResFr.info;SimAnt_v1.01a_LoRes_Fr_2665.lha
SimAntLoResDe.slave;SimAntLoResDe;Simulator / Life;SimAnt (Low Res) (German);SimAnt - Low Res De;SimAntLoResDe.info;SimAnt_v1.01a_LoRes_De_0084.lha
SimonTheSorcerer.slave;SimonTheSorcerer;Adventure / Point & Click;Simon The Sorcerer;Simon The Sorcerer;SimonTheSorcerer.info;SimonTheSorcerer_v1.5_2865.lha
SimonTheSorcererAGA.slave;SimonTheSorcererAGA;Adventure / Point & Click;Simon The Sorcerer (AGA);Simon The Sorcerer AA;SimonTheSorcererAGA.info;SimonTheSorcerer_v1.5_AGA_0898.lha
SimonTheSorcererAGAFr.slave;SimonTheSorcererAGAFr;Adventure / Point & Click;Simon The Sorcerer (AGA) (French);Simon The Sorcerer AAFr;SimonTheSorcererAGAFr.info;SimonTheSorcerer_v1.5_AGA_Fr_2692.lha
SimonTheSorcererAGADe.slave;SimonTheSorcererAGADe;Adventure / Point & Click;Simon The Sorcerer (AGA) (German);Simon The Sorcerer AADe;SimonTheSorcererAGADe.info;SimonTheSorcerer_v1.5_AGA_De_0726.lha
SimonTheSorcererAGAIt.slave;SimonTheSorcererAGAIt;Adventure / Point & Click;Simon The Sorcerer (AGA) (Italian);Simon The Sorcerer AAIt;SimonTheSorcererAGAIt.info;SimonTheSorcerer_v1.5_AGA_It.lha
SimonTheSorcererFr.slave;SimonTheSorcererFr;Adventure / Point & Click;Simon The Sorcerer (French);Simon The Sorcerer Fr;SimonTheSorcererFr.info;SimonTheSorcerer_v1.5_Fr_2370.lha
SimonTheSorcererDe.slave;SimonTheSorcererDe;Adventure / Point & Click;Simon The Sorcerer (German);Simon The Sorcerer De;SimonTheSorcererDe.info;SimonTheSorcerer_v1.5_De_1434.lha
SimonTheSorcererIt.slave;SimonTheSorcererIt;Adventure / Point & Click;Simon The Sorcerer (Italian);Simon The Sorcerer It;SimonTheSorcererIt.info;SimonTheSorcerer_v1.5_It.lha
Simpsons.Slave;Simpsons;Demo;Simpsons, The (Decay);Simpsons, The;Simpsons.info;Simpsons_v1.0_Decay.lha
Simulcra.Slave;Simulcra;Action / Shooter / 3D;Simulcra;Simulcra;Simulcra.info;Simulcra_v1.1.1.lha
Simulman01It.Slave;Simulman01It;Adventure / Point & Click;Simulman 01 - Simulman (Italian);Simulman 01 It;Simulman01It.info;Simulman01_v1.0_It.lha
Simulman02It.Slave;Simulman02It;Adventure / Point & Click;Simulman 02 - Nella Morsa Di SS DOS (Italian);Simulman 02 It;Simulman02It.info;Simulman02_v1.0_It.lha
Simulman03It.Slave;Simulman03It;Adventure / Point & Click;Simulman 03 - Nel Regno Di Doors (Italian);Simulman 03 It;Simulman03It.info;Simulman03_v1.0_It.lha
Simulman04It.Slave;Simulman04It;Adventure / Point & Click;Simulman 04 - Il Mordo Simultato (Italian);Simulman 04 It;Simulman04It.info;Simulman04_v1.0_It.lha
Simulman05It.Slave;Simulman05It;Adventure / Point & Click;Simulman 05 - I Rapitori Di Sogni (Italian);Simulman 05 It;Simulman05It.info;Simulman05_v1.0_It.lha
Simulman06It.Slave;Simulman06It;Adventure / Point & Click;Simulman 06 - Luna Park (Moon Park) (Italian);Simulman 06 It;Simulman06It.info;Simulman06_v1.0_It.lha
Simulman07It.Slave;Simulman07It;Adventure / Point & Click;Simulman 07 - Il ande eddo (Italian);Simulman 07 It;Simulman07It.info;Simulman07_v1.0_It.lha
